custom_id,id,entity_name,year,segment,original_metric,ground_truth_value
qa_2475,2475,Hikma Pharmaceuticals,2022,Balance_Sheet,Current Assets,1999000000.0
qa_2476,2476,Hikma Pharmaceuticals,2021,Balance_Sheet,Current Assets,2094000000.0
qa_2477,2477,Hikma Pharmaceuticals,2022,Balance_Sheet,Assets,4471000000.0
qa_2478,2478,Hikma Pharmaceuticals,2021,Balance_Sheet,Assets,4372000000.0
qa_2481,2481,Hikma Pharmaceuticals,2022,Balance_Sheet,Current Lease Liabilities,9000000.0
qa_2482,2482,Hikma Pharmaceuticals,2021,Balance_Sheet,Current Lease Liabilities,9000000.0
qa_2485,2485,Hikma Pharmaceuticals,2022,Balance_Sheet,Current Tax Liabilities Current,73000000.0
qa_2486,2486,Hikma Pharmaceuticals,2021,Balance_Sheet,Current Tax Liabilities Current,57000000.0
qa_2489,2489,Hikma Pharmaceuticals,2022,Balance_Sheet,Other Current Liabilities,348000000.0
qa_2490,2490,Hikma Pharmaceuticals,2021,Balance_Sheet,Other Current Liabilities,339000000.0
qa_2491,2491,Hikma Pharmaceuticals,2022,Balance_Sheet,Current Liabilities,1077000000.0
qa_2492,2492,Hikma Pharmaceuticals,2021,Balance_Sheet,Current Liabilities,1016000000.0
qa_2493,2493,Hikma Pharmaceuticals,2022,Balance_Sheet,Current Assets Liabilities,922000000.0
qa_2494,2494,Hikma Pharmaceuticals,2021,Balance_Sheet,Current Assets Liabilities,1078000000.0
qa_2497,2497,Hikma Pharmaceuticals,2022,Balance_Sheet,Noncurrent Lease Liabilities,61000000.0
qa_2498,2498,Hikma Pharmaceuticals,2021,Balance_Sheet,Noncurrent Lease Liabilities,74000000.0
qa_2499,2499,Hikma Pharmaceuticals,2022,Balance_Sheet,Deferred Tax Liabilities,19000000.0
qa_2500,2500,Hikma Pharmaceuticals,2021,Balance_Sheet,Deferred Tax Liabilities,24000000.0
qa_2501,2501,Hikma Pharmaceuticals,2022,Balance_Sheet,Other Noncurrent Liabilities,92000000.0
qa_2502,2502,Hikma Pharmaceuticals,2021,Balance_Sheet,Other Noncurrent Liabilities,140000000.0
qa_2503,2503,Hikma Pharmaceuticals,2022,Balance_Sheet,Noncurrent Liabilities,1246000000.0
qa_2504,2504,Hikma Pharmaceuticals,2021,Balance_Sheet,Noncurrent Liabilities,889000000.0
qa_2505,2505,Hikma Pharmaceuticals,2022,Balance_Sheet,Liabilities,2323000000.0
qa_2506,2506,Hikma Pharmaceuticals,2021,Balance_Sheet,Liabilities,1905000000.0
qa_2507,2507,Hikma Pharmaceuticals,2022,Balance_Sheet,Net Assets Liabilities,2148000000.0
qa_2508,2508,Hikma Pharmaceuticals,2021,Balance_Sheet,Net Assets Liabilities,2467000000.0
qa_2519,2519,Hikma Pharmaceuticals,2022,Balance_Sheet,Equity Attributable To Owners Of Parent,2135000000.0
qa_2520,2520,Hikma Pharmaceuticals,2021,Balance_Sheet,Equity Attributable To Owners Of Parent,2453000000.0
qa_2523,2523,Hikma Pharmaceuticals,2022,Balance_Sheet,Equity,2148000000.0
qa_2524,2524,Hikma Pharmaceuticals,2021,Balance_Sheet,Equity,2467000000.0
qa_2525,2525,Hikma Pharmaceuticals,2020,Balance_Sheet,Equity,119000000.0
qa_2526,2526,Hikma Pharmaceuticals,2021,Income_Statement,Other Comprehensive Income Net Of Tax Gains Losses On Revaluation,-3000000.0
qa_2527,2527,Hikma Pharmaceuticals,2021,Income_Statement,Income Tax Relating To Remeasurements Of Defined Benefit Plans Of Other Comprehensive Income,0.0
qa_2528,2528,Hikma Pharmaceuticals,2021,Income_Statement,Other Comprehensive Income Net Of Tax Exchange Differences On Translation,0.0
qa_2532,2532,Hikma Pharmaceuticals,2022,Income_Statement,Other Comprehensive Income Net Of Tax Exchange Differences On Translation,0.0
qa_2533,2533,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Transfer Of Merger Reserve,-129000000.0
qa_2534,2534,Hikma Pharmaceuticals,2022,Balance_Sheet,Issue Of Equity,0.0
qa_2535,2535,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Cancellation Of Ordinary Bonus Share,0.0
qa_2538,2538,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Ordinary Shares Purchased And Cancelled,0.0
qa_2540,2540,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Other Comprehensive Income Accumulated In Equity Related To Assets Held For Distribution,0.0
qa_2543,2543,Hikma Pharmaceuticals,2022,Cash_Flow,Cash Flows From Used In Operations,585000000.0
qa_2544,2544,Hikma Pharmaceuticals,2021,Cash_Flow,Cash Flows From Used In Operations,767000000.0
qa_2545,2545,Hikma Pharmaceuticals,2022,Cash_Flow,Income Taxes Paid Classified As Operating Activities,103000000.0
qa_2546,2546,Hikma Pharmaceuticals,2021,Cash_Flow,Income Taxes Paid Classified As Operating Activities,131000000.0
qa_2547,2547,Hikma Pharmaceuticals,2022,Cash_Flow,Income Taxes Refund Classified As Operating Activities,48000000.0
qa_2548,2548,Hikma Pharmaceuticals,2021,Cash_Flow,Income Taxes Refund Classified As Operating Activities,2000000.0
qa_2549,2549,Hikma Pharmaceuticals,2022,Cash_Flow,Cash Flows From Used In Operating Activities,530000000.0
qa_2550,2550,Hikma Pharmaceuticals,2021,Cash_Flow,Cash Flows From Used In Operating Activities,638000000.0
qa_2551,2551,Hikma Pharmaceuticals,2022,Cash_Flow,Purchase Of Property Plant And Equipment Classified As Investing Activities,138000000.0
qa_2552,2552,Hikma Pharmaceuticals,2021,Cash_Flow,Purchase Of Property Plant And Equipment Classified As Investing Activities,145000000.0
qa_2553,2553,Hikma Pharmaceuticals,2022,Cash_Flow,Proceeds From Sales Of Property Plant And Equipment Classified As Investing Activities,1000000.0
qa_2554,2554,Hikma Pharmaceuticals,2021,Cash_Flow,Proceeds From Sales Of Property Plant And Equipment Classified As Investing Activities,0.0
qa_2555,2555,Hikma Pharmaceuticals,2022,Cash_Flow,Purchase Of Intangible Assets Classified As Investing Activities,87000000.0
qa_2556,2556,Hikma Pharmaceuticals,2021,Cash_Flow,Purchase Of Intangible Assets Classified As Investing Activities,84000000.0
qa_2557,2557,Hikma Pharmaceuticals,2022,Cash_Flow,Proceeds From Sales Of Intangible Assets Classified As Investing Activities,9000000.0
qa_2558,2558,Hikma Pharmaceuticals,2021,Cash_Flow,Proceeds From Sales Of Intangible Assets Classified As Investing Activities,0.0
qa_2559,2559,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Proceeds From Sale Of Investment At Fair Value Through Other Comprehensive Income,0.0
qa_2560,2560,Hikma Pharmaceuticals,2021,Company_Specific_Metric,Proceeds From Sale Of Investment At Fair Value Through Other Comprehensive Income,5000000.0
qa_2561,2561,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Additions Of Investments At Fair Value Through Other Comprehensive Income,15000000.0
qa_2562,2562,Hikma Pharmaceuticals,2021,Company_Specific_Metric,Additions Of Investments At Fair Value Through Other Comprehensive Income,3000000.0
qa_2563,2563,Hikma Pharmaceuticals,2022,Cash_Flow,Cash Flows Used In Obtaining Control Of Subsidiaries Or Other Businesses Classified As Investing Activities,373000000.0
qa_2564,2564,Hikma Pharmaceuticals,2021,Cash_Flow,Cash Flows Used In Obtaining Control Of Subsidiaries Or Other Businesses Classified As Investing Activities,0.0
qa_2565,2565,Hikma Pharmaceuticals,2022,Balance_Sheet,Proceeds From Sales Of Investments Accounted For Using Equity Method,0.0
qa_2566,2566,Hikma Pharmaceuticals,2021,Balance_Sheet,Proceeds From Sales Of Investments Accounted For Using Equity Method,1000000.0
qa_2567,2567,Hikma Pharmaceuticals,2022,Cash_Flow,Cash Flows From Losing Control Of Subsidiaries Or Other Businesses Classified As Investing Activities,-1000000.0
qa_2568,2568,Hikma Pharmaceuticals,2021,Cash_Flow,Cash Flows From Losing Control Of Subsidiaries Or Other Businesses Classified As Investing Activities,0.0
qa_2569,2569,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Payment Of Contingent Consideration Classified As Investing Activities,-6000000.0
qa_2570,2570,Hikma Pharmaceuticals,2021,Company_Specific_Metric,Payment Of Contingent Consideration Classified As Investing Activities,-6000000.0
qa_2571,2571,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Milestone Payments Of Acquired Contingent Liability,0.0
qa_2572,2572,Hikma Pharmaceuticals,2021,Company_Specific_Metric,Milestone Payments Of Acquired Contingent Liability,11000000.0
qa_2573,2573,Hikma Pharmaceuticals,2022,Cash_Flow,Interest Received Classified As Investing Activities,3000000.0
qa_2574,2574,Hikma Pharmaceuticals,2021,Cash_Flow,Interest Received Classified As Investing Activities,2000000.0
qa_2575,2575,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Investment Related Amounts Held In Escrow Account,0.0
qa_2576,2576,Hikma Pharmaceuticals,2021,Company_Specific_Metric,Investment Related Amounts Held In Escrow Account,-3000000.0
qa_2577,2577,Hikma Pharmaceuticals,2022,Cash_Flow,Cash Flows From Used In Investing Activities,-607000000.0
qa_2578,2578,Hikma Pharmaceuticals,2021,Cash_Flow,Cash Flows From Used In Investing Activities,-238000000.0
qa_2587,2587,Hikma Pharmaceuticals,2022,Cash_Flow,Payments Of Lease Liabilities Classified As Financing Activities,9000000.0
qa_2588,2588,Hikma Pharmaceuticals,2021,Cash_Flow,Payments Of Lease Liabilities Classified As Financing Activities,31000000.0
qa_2589,2589,Hikma Pharmaceuticals,2022,Cash_Flow,Dividends Paid To Equity Holders Of Parent Classified As Financing Activities,125000000.0
qa_2590,2590,Hikma Pharmaceuticals,2021,Cash_Flow,Dividends Paid To Equity Holders Of Parent Classified As Financing Activities,120000000.0
qa_2591,2591,Hikma Pharmaceuticals,2022,Cash_Flow,Dividends Paid To Noncontrolling Interests Classified As Financing Activities,3000000.0
qa_2592,2592,Hikma Pharmaceuticals,2021,Cash_Flow,Dividends Paid To Noncontrolling Interests Classified As Financing Activities,1000000.0
qa_2593,2593,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Interest And Bank Charges Paid,68000000.0
qa_2594,2594,Hikma Pharmaceuticals,2021,Company_Specific_Metric,Interest And Bank Charges Paid,50000000.0
qa_2595,2595,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Revolving Credit Facility Upfront Fees Paid,5000000.0
qa_2596,2596,Hikma Pharmaceuticals,2021,Company_Specific_Metric,Revolving Credit Facility Upfront Fees Paid,0.0
qa_2599,2599,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Share Buyback Transaction Costs,-3000000.0
qa_2600,2600,Hikma Pharmaceuticals,2021,Company_Specific_Metric,Share Buyback Transaction Costs,0.0
qa_2601,2601,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Payment To Co Development And Earn Out Payment Agreement,1000000.0
qa_2602,2602,Hikma Pharmaceuticals,2021,Company_Specific_Metric,Payment To Co Development And Earn Out Payment Agreement,2000000.0
qa_2603,2603,Hikma Pharmaceuticals,2022,Cash_Flow,Cash Flows From Used In Financing Activities,-58000000.0
qa_2604,2604,Hikma Pharmaceuticals,2021,Cash_Flow,Cash Flows From Used In Financing Activities,-287000000.0
qa_2605,2605,Hikma Pharmaceuticals,2022,Cash_Flow,Increase Decrease In Cash And Cash Equivalents,-135000000.0
qa_2606,2606,Hikma Pharmaceuticals,2021,Cash_Flow,Increase Decrease In Cash And Cash Equivalents,113000000.0
qa_2607,2607,Hikma Pharmaceuticals,2020,Cash_Flow,Cash And Cash Equivalents,323000000.0
qa_2608,2608,Hikma Pharmaceuticals,2022,Cash_Flow,Effect Of Exchange Rate Changes On Cash And Cash Equivalents,-21000000.0
qa_2609,2609,Hikma Pharmaceuticals,2021,Cash_Flow,Effect Of Exchange Rate Changes On Cash And Cash Equivalents,-10000000.0
qa_2716,2716,Hikma Pharmaceuticals,2023,Income_Statement,Revenue,2875000000.0
qa_2718,2718,Hikma Pharmaceuticals,2023,Income_Statement,Gross Profit,1407000000.0
qa_2719,2719,Hikma Pharmaceuticals,2023,Income_Statement,Selling General And Administrative Expense,544000000.0
qa_2720,2720,Hikma Pharmaceuticals,2023,Balance_Sheet,Impairment Loss On Financial Assets,3000000.0
qa_2721,2721,Hikma Pharmaceuticals,2023,Income_Statement,Research And Development Expense,149000000.0
qa_2722,2722,Hikma Pharmaceuticals,2023,Income_Statement,Miscellaneous Other Operating Expense,9000000.0
qa_2723,2723,Hikma Pharmaceuticals,2023,Income_Statement,Miscellaneous Other Operating Income,5000000.0
qa_2724,2724,Hikma Pharmaceuticals,2023,Company_Specific_Metric,Total Operating Expenses,-700000000.0
qa_2725,2725,Hikma Pharmaceuticals,2023,Cash_Flow,Profit Loss From Operating Activities,707000000.0
qa_2726,2726,Hikma Pharmaceuticals,2023,Income_Statement,Finance Income,7000000.0
qa_2728,2728,Hikma Pharmaceuticals,2023,Balance_Sheet,Gains Losses Arising From Difference Between Previous Carrying Amount And Fair Value Of Financial Assets Reclassified As Measured At Fair Value,2000000.0
qa_2729,2729,Hikma Pharmaceuticals,2023,Income_Statement,Profits Losses On Disposal Of Investments And Changes In Value Of Investments,0.0
qa_2730,2730,Hikma Pharmaceuticals,2023,Income_Statement,Profit Loss Before Tax,626000000.0
qa_2731,2731,Hikma Pharmaceuticals,2023,Income_Statement,Income Tax Expense Continuing Operations,131000000.0
qa_2732,2732,Hikma Pharmaceuticals,2023,Income_Statement,Profit Loss,495000000.0
qa_2733,2733,Hikma Pharmaceuticals,2023,Income_Statement,Profit Loss Attributable To Noncontrolling Interests,3000000.0
qa_2734,2734,Hikma Pharmaceuticals,2023,Income_Statement,Profit Loss Attributable To Owners Of Parent,492000000.0
qa_2735,2735,Hikma Pharmaceuticals,2023,Income_Statement,Basic Earnings Loss Per Share,2.23
qa_2736,2736,Hikma Pharmaceuticals,2023,Income_Statement,Diluted Earnings Loss Per Share,2.21
qa_2737,2737,Hikma Pharmaceuticals,2023,Income_Statement,Gains Losses On Exchange Differences On Translation Before Tax,-3000000.0
qa_2738,2738,Hikma Pharmaceuticals,2022,Income_Statement,Gains Losses On Exchange Differences On Translation Before Tax,-87000000.0
qa_2739,2739,Hikma Pharmaceuticals,2023,Income_Statement,Income Tax Relating To Exchange Differences On Translation Of Other Comprehensive Income,-1000000.0
qa_2740,2740,Hikma Pharmaceuticals,2022,Income_Statement,Income Tax Relating To Exchange Differences On Translation Of Other Comprehensive Income,0.0
qa_2742,2742,Hikma Pharmaceuticals,2023,Balance_Sheet,Other Comprehensive Income Net Of Tax Financial Assets Measured At Fair Value Through Other Comprehensive Income,-13000000.0
qa_2743,2743,Hikma Pharmaceuticals,2023,Income_Statement,Other Comprehensive Income,-15000000.0
qa_2744,2744,Hikma Pharmaceuticals,2023,Income_Statement,Comprehensive Income,480000000.0
qa_2745,2745,Hikma Pharmaceuticals,2023,Income_Statement,Comprehensive Income Attributable To Noncontrolling Interests,2000000.0
qa_2746,2746,Hikma Pharmaceuticals,2023,Income_Statement,Comprehensive Income Attributable To Owners Of Parent,478000000.0
qa_2748,2748,Hikma Pharmaceuticals,2023,Balance_Sheet,Intangible Assets Other Than Goodwill,712000000.0
qa_2750,2750,Hikma Pharmaceuticals,2023,Balance_Sheet,Rightofuse Assets,45000000.0
qa_2752,2752,Hikma Pharmaceuticals,2023,Balance_Sheet,Deferred Tax Assets,226000000.0
qa_2753,2753,Hikma Pharmaceuticals,2023,Company_Specific_Metric,Noncurrent Financial And Other Assets,103000000.0
qa_2754,2754,Hikma Pharmaceuticals,2023,Balance_Sheet,Noncurrent Assets,2580000000.0
qa_2756,2756,Hikma Pharmaceuticals,2023,Balance_Sheet,Current Tax Assets Current,49000000.0
qa_2758,2758,Hikma Pharmaceuticals,2023,Cash_Flow,Cash And Cash Equivalents,205000000.0
qa_2759,2759,Hikma Pharmaceuticals,2023,Balance_Sheet,Other Current Assets,120000000.0
qa_2760,2760,Hikma Pharmaceuticals,2023,Balance_Sheet,Current Assets Other Than Assets Or Disposal Groups Classified As Held For Sale Or As Held For Distribution To Owners,11000000.0
qa_2761,2761,Hikma Pharmaceuticals,2023,Balance_Sheet,Current Assets,2100000000.0
qa_2762,2762,Hikma Pharmaceuticals,2023,Balance_Sheet,Assets,4680000000.0
qa_2764,2764,Hikma Pharmaceuticals,2023,Balance_Sheet,Current Lease Liabilities,11000000.0
qa_2766,2766,Hikma Pharmaceuticals,2023,Balance_Sheet,Current Tax Liabilities Current,74000000.0
qa_2769,2769,Hikma Pharmaceuticals,2023,Balance_Sheet,Other Current Liabilities,384000000.0
qa_2770,2770,Hikma Pharmaceuticals,2023,Balance_Sheet,Current Liabilities,1339000000.0
qa_2771,2771,Hikma Pharmaceuticals,2023,Balance_Sheet,Current Assets Liabilities,761000000.0
qa_2773,2773,Hikma Pharmaceuticals,2023,Balance_Sheet,Noncurrent Lease Liabilities,55000000.0
qa_2774,2774,Hikma Pharmaceuticals,2023,Balance_Sheet,Deferred Tax Liabilities,25000000.0
qa_2777,2777,Hikma Pharmaceuticals,2023,Balance_Sheet,Other Noncurrent Liabilities,70000000.0
qa_2778,2778,Hikma Pharmaceuticals,2023,Balance_Sheet,Noncurrent Liabilities,1132000000.0
qa_2779,2779,Hikma Pharmaceuticals,2023,Balance_Sheet,Liabilities,2471000000.0
qa_2780,2780,Hikma Pharmaceuticals,2023,Balance_Sheet,Net Assets Liabilities,2209000000.0
qa_2783,2783,Hikma Pharmaceuticals,2023,Company_Specific_Metric,Other Reserve,-282000000.0
qa_2784,2784,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Other Reserve,-265000000.0
qa_2785,2785,Hikma Pharmaceuticals,2023,Company_Specific_Metric,Translation Reserve Related To Assets Classified As Held For Distribution,0.0
qa_2786,2786,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Translation Reserve Related To Assets Classified As Held For Distribution,-14000000.0
qa_2788,2788,Hikma Pharmaceuticals,2023,Balance_Sheet,Equity Attributable To Owners Of Parent,2198000000.0
qa_2790,2790,Hikma Pharmaceuticals,2023,Balance_Sheet,Equity,2209000000.0
qa_2791,2791,Hikma Pharmaceuticals,2022,Income_Statement,Other Comprehensive Income Before Tax Exchange Differences On Translation,0.0
qa_2792,2792,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Total Comprehensive Income Expense For The Year,0.0
qa_2793,2793,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Issue Of Ordinary Bonus Share,1746000000.0
qa_2794,2794,Hikma Pharmaceuticals,2023,Income_Statement,Other Comprehensive Income Before Tax Exchange Differences On Translation,0.0
qa_2795,2795,Hikma Pharmaceuticals,2023,Company_Specific_Metric,Total Comprehensive Income Expense For The Year,0.0
qa_2798,2798,Hikma Pharmaceuticals,2023,Company_Specific_Metric,Other Comprehensive Income Accumulated In Equity Related To Assets Held For Distribution,0.0
qa_2800,2800,Hikma Pharmaceuticals,2023,Cash_Flow,Cash Flows From Used In Operations,737000000.0
qa_2801,2801,Hikma Pharmaceuticals,2023,Cash_Flow,Income Taxes Paid Classified As Operating Activities,131000000.0
qa_2802,2802,Hikma Pharmaceuticals,2023,Cash_Flow,Income Taxes Refund Classified As Operating Activities,2000000.0
qa_2803,2803,Hikma Pharmaceuticals,2023,Cash_Flow,Cash Flows From Used In Operating Activities,608000000.0
qa_2804,2804,Hikma Pharmaceuticals,2023,Cash_Flow,Purchase Of Property Plant And Equipment Classified As Investing Activities,169000000.0
qa_2805,2805,Hikma Pharmaceuticals,2023,Cash_Flow,Proceeds From Sales Of Property Plant And Equipment Classified As Investing Activities,18000000.0
qa_2806,2806,Hikma Pharmaceuticals,2023,Cash_Flow,Purchase Of Intangible Assets Classified As Investing Activities,35000000.0
qa_2807,2807,Hikma Pharmaceuticals,2023,Cash_Flow,Proceeds From Sales Of Intangible Assets Classified As Investing Activities,0.0
qa_2808,2808,Hikma Pharmaceuticals,2023,Company_Specific_Metric,Additions Of Investments At Fair Value Through Other Comprehensive Income,27000000.0
qa_2809,2809,Hikma Pharmaceuticals,2023,Company_Specific_Metric,Proceeds From Sale Of Investment At Fair Value Through Other Comprehensive Income,1000000.0
qa_2810,2810,Hikma Pharmaceuticals,2023,Cash_Flow,Cash Flows Used In Obtaining Control Of Subsidiaries Or Other Businesses Classified As Investing Activities,98000000.0
qa_2811,2811,Hikma Pharmaceuticals,2023,Company_Specific_Metric,Advance Payment Related To Non Financial Assets,23000000.0
qa_2812,2812,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Advance Payment Related To Non Financial Assets,0.0
qa_2813,2813,Hikma Pharmaceuticals,2023,Company_Specific_Metric,Cash Loss On Disposal Of Subsidiary Classified As Investing Activities,0.0
qa_2814,2814,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Cash Loss On Disposal Of Subsidiary Classified As Investing Activities,-1000000.0
qa_2815,2815,Hikma Pharmaceuticals,2023,Company_Specific_Metric,Payment Of Contingent Consideration Classified As Investing Activities,-7000000.0
qa_2816,2816,Hikma Pharmaceuticals,2023,Cash_Flow,Interest Received Classified As Investing Activities,7000000.0
qa_2817,2817,Hikma Pharmaceuticals,2023,Cash_Flow,Cash Flows From Used In Investing Activities,-333000000.0
qa_2822,2822,Hikma Pharmaceuticals,2023,Cash_Flow,Payments Of Lease Liabilities Classified As Financing Activities,10000000.0
qa_2823,2823,Hikma Pharmaceuticals,2023,Cash_Flow,Dividends Paid To Equity Holders Of Parent Classified As Financing Activities,137000000.0
qa_2824,2824,Hikma Pharmaceuticals,2023,Cash_Flow,Dividends Paid To Noncontrolling Interests Classified As Financing Activities,4000000.0
qa_2825,2825,Hikma Pharmaceuticals,2023,Company_Specific_Metric,Interest And Bank Charges Paid,82000000.0
qa_2826,2826,Hikma Pharmaceuticals,2023,Company_Specific_Metric,Increase In Restricted Cash,10000000.0
qa_2827,2827,Hikma Pharmaceuticals,2022,Company_Specific_Metric,Increase In Restricted Cash,0.0
qa_2828,2828,Hikma Pharmaceuticals,2023,Company_Specific_Metric,Revolving Credit Facility Upfront Fees Paid,0.0
qa_2830,2830,Hikma Pharmaceuticals,2023,Company_Specific_Metric,Share Buyback Transaction Costs,0.0
qa_2831,2831,Hikma Pharmaceuticals,2023,Company_Specific_Metric,Payment To Co Development And Earn Out Payment Agreement,1000000.0
qa_2832,2832,Hikma Pharmaceuticals,2023,Cash_Flow,Cash Flows From Used In Financing Activities,-337000000.0
qa_2833,2833,Hikma Pharmaceuticals,2023,Cash_Flow,Increase Decrease In Cash And Cash Equivalents,-62000000.0
qa_2834,2834,Hikma Pharmaceuticals,2023,Cash_Flow,Effect Of Exchange Rate Changes On Cash And Cash Equivalents,-3000000.0
qa_2936,2936,Hikma Pharmaceuticals,2024,Income_Statement,Revenue,3156000000.0
qa_2938,2938,Hikma Pharmaceuticals,2024,Income_Statement,Gross Profit,1448000000.0
qa_2939,2939,Hikma Pharmaceuticals,2024,Income_Statement,Selling General And Administrative Expense,568000000.0
qa_2940,2940,Hikma Pharmaceuticals,2024,Balance_Sheet,Impairment Loss On Financial Assets,2000000.0
qa_2941,2941,Hikma Pharmaceuticals,2024,Income_Statement,Research And Development Expense,141000000.0
qa_2942,2942,Hikma Pharmaceuticals,2024,Income_Statement,Miscellaneous Other Operating Expense,21000000.0
qa_2943,2943,Hikma Pharmaceuticals,2024,Income_Statement,Miscellaneous Other Operating Income,3000000.0
qa_2944,2944,Hikma Pharmaceuticals,2024,Company_Specific_Metric,Total Operating Expenses,729000000.0
qa_2945,2945,Hikma Pharmaceuticals,2024,Cash_Flow,Profit Loss From Operating Activities,719000000.0
qa_2946,2946,Hikma Pharmaceuticals,2024,Income_Statement,Finance Income,8000000.0
qa_2948,2948,Hikma Pharmaceuticals,2024,Balance_Sheet,Gains Losses Arising From Difference Between Previous Carrying Amount And Fair Value Of Financial Assets Reclassified As Measured At Fair Value,1000000.0
qa_2949,2949,Hikma Pharmaceuticals,2024,Balance_Sheet,Share Of Profit Loss Of Joint Ventures Accounted For Using Equity Method,1000000.0
qa_2950,2950,Hikma Pharmaceuticals,2023,Balance_Sheet,Share Of Profit Loss Of Joint Ventures Accounted For Using Equity Method,0.0
qa_2951,2951,Hikma Pharmaceuticals,2024,Income_Statement,Profit Loss Before Tax,636000000.0
qa_2952,2952,Hikma Pharmaceuticals,2024,Income_Statement,Income Tax Expense Continuing Operations,138000000.0
qa_2953,2953,Hikma Pharmaceuticals,2024,Income_Statement,Profit Loss,498000000.0
qa_2954,2954,Hikma Pharmaceuticals,2024,Income_Statement,Profit Loss Attributable To Noncontrolling Interests,3000000.0
qa_2955,2955,Hikma Pharmaceuticals,2024,Income_Statement,Profit Loss Attributable To Owners Of Parent,495000000.0
qa_2956,2956,Hikma Pharmaceuticals,2024,Income_Statement,Basic Earnings Loss Per Share,2.24
qa_2957,2957,Hikma Pharmaceuticals,2024,Income_Statement,Diluted Earnings Loss Per Share,2.21
qa_2958,2958,Hikma Pharmaceuticals,2024,Income_Statement,Gains Losses On Exchange Differences On Translation Before Tax,-55000000.0
qa_2959,2959,Hikma Pharmaceuticals,2024,Income_Statement,Income Tax Relating To Exchange Differences On Translation Of Other Comprehensive Income,0.0
qa_2960,2960,Hikma Pharmaceuticals,2024,Balance_Sheet,Other Comprehensive Income Net Of Tax Financial Assets Measured At Fair Value Through Other Comprehensive Income,-6000000.0
qa_2961,2961,Hikma Pharmaceuticals,2024,Income_Statement,Other Comprehensive Income Net Of Tax Gains Losses On Remeasurements Of Defined Benefit Plans,-1000000.0
qa_2962,2962,Hikma Pharmaceuticals,2023,Income_Statement,Other Comprehensive Income Net Of Tax Gains Losses On Remeasurements Of Defined Benefit Plans,0.0
qa_2963,2963,Hikma Pharmaceuticals,2024,Income_Statement,Other Comprehensive Income,-62000000.0
qa_2964,2964,Hikma Pharmaceuticals,2024,Income_Statement,Comprehensive Income,436000000.0
qa_2965,2965,Hikma Pharmaceuticals,2024,Income_Statement,Comprehensive Income Attributable To Noncontrolling Interests,3000000.0
qa_2966,2966,Hikma Pharmaceuticals,2024,Income_Statement,Comprehensive Income Attributable To Owners Of Parent,433000000.0
qa_2968,2968,Hikma Pharmaceuticals,2024,Balance_Sheet,Intangible Assets Other Than Goodwill,774000000.0
qa_2970,2970,Hikma Pharmaceuticals,2024,Balance_Sheet,Rightofuse Assets,48000000.0
qa_2972,2972,Hikma Pharmaceuticals,2024,Balance_Sheet,Deferred Tax Assets,293000000.0
qa_2973,2973,Hikma Pharmaceuticals,2024,Company_Specific_Metric,Noncurrent Financial And Other Assets,84000000.0
qa_2974,2974,Hikma Pharmaceuticals,2024,Balance_Sheet,Noncurrent Assets,2870000000.0
qa_2976,2976,Hikma Pharmaceuticals,2024,Balance_Sheet,Current Tax Assets Current,24000000.0
qa_2978,2978,Hikma Pharmaceuticals,2024,Cash_Flow,Cash And Cash Equivalents,188000000.0
qa_2979,2979,Hikma Pharmaceuticals,2024,Balance_Sheet,Other Current Assets,116000000.0
qa_2980,2980,Hikma Pharmaceuticals,2024,Balance_Sheet,Current Assets Other Than Assets Or Disposal Groups Classified As Held For Sale Or As Held For Distribution To Owners,0.0
qa_2981,2981,Hikma Pharmaceuticals,2024,Balance_Sheet,Current Assets,2263000000.0
qa_2982,2982,Hikma Pharmaceuticals,2024,Balance_Sheet,Assets,5133000000.0
qa_2984,2984,Hikma Pharmaceuticals,2024,Balance_Sheet,Current Lease Liabilities,11000000.0
qa_2986,2986,Hikma Pharmaceuticals,2024,Balance_Sheet,Current Tax Liabilities Current,78000000.0
qa_2988,2988,Hikma Pharmaceuticals,2024,Balance_Sheet,Other Current Liabilities,475000000.0
qa_2989,2989,Hikma Pharmaceuticals,2024,Balance_Sheet,Current Liabilities,1978000000.0
qa_2990,2990,Hikma Pharmaceuticals,2024,Balance_Sheet,Current Assets Liabilities,285000000.0
